id,company,developer,game,porting,publisher,supporting
195522,"{'id': 2678, 'name': 'Data East'}",True,42665,False,True,False
195650,"{'id': 70, 'name': 'Nintendo'}",True,84643,False,True,False
197737,"{'id': 13634, 'name': 'Sony Computer Entertainment'}",True,93498,False,True,False
201314,"{'id': 15108, 'name': 'SIGONO INC.'}",True,18900,False,False,False
201315,"{'id': 9600, 'name': 'Team Signal'}",True,18900,False,True,False
203781,"{'id': 2379, 'name': 'Pony Canyon'}",True,48233,False,True,False
208745,"{'id': 817, 'name': 'Taito'}",True,85868,False,True,False
211722,"{'id': 1394, 'name': 'Omega Force'}",True,19631,False,False,False
211728,"{'id': 1394, 'name': 'Omega Force'}",True,19620,False,False,False
275658,"{'id': 9969, 'name': 'P Studio'}",True,116559,False,False,False
278223,"{'id': 27553, 'name': 'Étranges Libellules'}",True,81480,False,False,False
280942,"{'id': 2233, 'name': 'Red Entertainment'}",True,22072,False,True,False
271418,"{'id': 53248, 'name': 'Oven Games'}",True,78951,False,False,False
307355,"{'id': 13272, 'name': 'Vanimals Games'}",True,119360,False,False,False
283604,"{'id': 284, 'name': 'Maxis'}",True,46631,False,False,False
283180,"{'id': 17254, 'name': 'Sunfire Software'}",True,36623,False,False,False
283182,"{'id': 57473, 'name': 'Geometa'}",True,36623,False,False,False
300780,"{'id': 295, 'name': 'Origin Systems'}",True,50188,False,True,False
286782,"{'id': 22779, 'name': 'UNDEFEATED Games'}",True,121220,False,False,False
284543,"{'id': 2844, 'name': 'Ludia, Inc.'}",True,90084,False,True,False
302036,"{'id': 14347, 'name': 'Whiskeybarrel Studios'}",True,58874,False,False,False
302896,"{'id': 295, 'name': 'Origin Systems'}",True,14443,False,False,False
303695,"{'id': 13786, 'name': 'ADK Corporation'}",True,35378,False,False,False
290556,"{'id': 1443, 'name': 'SCS Software'}",True,37046,False,False,False
303184,"{'id': 38, 'name': 'Ubisoft Montreal'}",True,24443,False,False,False
303158,"{'id': 295, 'name': 'Origin Systems'}",True,14442,False,False,False
287179,"{'id': 16474, 'name': 'Squeaky Wheel Studio'}",True,55689,False,False,False
287181,"{'id': 16474, 'name': 'Squeaky Wheel Studio'}",True,55689,False,True,False
307885,"{'id': 12777, 'name': 'Alternativa Games'}",True,23614,False,True,False
309449,"{'id': 999, 'name': 'Coffee Stain Studios'}",True,23192,False,True,False
304926,"{'id': 251, 'name': 'SUNSOFT'}",True,48268,False,True,False
305705,"{'id': 966, 'name': 'KillHouse Games'}",True,59078,False,True,False
289817,"{'id': 395, 'name': 'Sonic Team'}",True,18331,False,False,False
292913,"{'id': 954, 'name': 'ACE Team'}",True,121714,False,False,False
314394,"{'id': 94, 'name': 'EA Digital Illusions CE'}",True,14535,False,False,False
293710,"{'id': 27317, 'name': '10tons'}",True,88250,False,True,False
363940,"{'id': 2888, 'name': 'Psikyo'}",True,39300,False,False,False
364773,"{'id': 72188, 'name': 'Cake Eater Games'}",True,43136,False,False,False
363312,"{'id': 14776, 'name': 'Tecmo'}",True,26637,True,False,False
367674,"{'id': 33130, 'name': 'Deca Games'}",True,36747,False,True,False
329127,"{'id': 19249, 'name': 'AGENDA'}",True,18597,False,False,False
273656,"{'id': 4750, 'name': 'Free Fall Associates'}",True,11912,False,False,False
19050,"{'id': 884, 'name': 'Polyphony Digital'}",True,1604,False,False,False
31191,"{'id': 8276, 'name': 'Flashpoint Productions'}",True,12327,False,False,False
173009,"{'id': 61, 'name': 'Gameloft'}",True,203138,False,True,False
9661,"{'id': 603, 'name': 'Humongous Entertainment'}",True,3739,False,False,False
12412,"{'id': 690, 'name': 'Torus Games'}",True,5143,False,False,False
13072,"{'id': 1151, 'name': 'Game Arts'}",True,5401,False,True,False
18347,"{'id': 1260, 'name': 'Behaviour Interactive'}",True,7630,False,False,False
25667,"{'id': 2438, 'name': 'CyberConnect2'}",True,11809,False,False,False
17028,"{'id': 2846, 'name': 'Mad Doc Software'}",True,7193,False,False,False
11647,"{'id': 439, 'name': 'Sumo Digital'}",True,4837,False,False,False
45536,"{'id': 111, 'name': 'The Creative Assembly'}",True,12982,False,False,False
16200,"{'id': 1290, 'name': 'TT Fusion'}",True,6837,False,False,False
16766,"{'id': 2576, 'name': 'Phantagram'}",True,7094,False,False,False
24437,"{'id': 5964, 'name': 'Heavy Spectrum Entertainment Labs'}",True,11254,False,False,False
17714,"{'id': 3006, 'name': 'Gaming Minds Studios'}",True,7506,False,False,False
17978,"{'id': 85, 'name': 'Double Fine Productions'}",True,7668,False,False,False
20293,"{'id': 3053, 'name': 'SCE Studio Liverpool'}",True,7308,False,False,False
6587,"{'id': 1048, 'name': 'Nintendo EAD Software Development Group No.4'}",True,2744,False,False,False
35481,"{'id': 169, 'name': 'MercurySteam'}",True,10076,False,False,False
26670,"{'id': 6955, 'name': 'SmokingWOLF'}",True,13099,False,False,False
43531,"{'id': 1084, 'name': 'Millennium Interactive'}",True,4274,False,True,False
24867,"{'id': 4745, 'name': 'JoyMasher'}",True,11417,False,True,False
57783,"{'id': 2520, 'name': 'APh Technological Consulting'}",True,5654,False,False,False
16018,"{'id': 2904, 'name': 'Bones'}",True,6751,False,False,False
16765,"{'id': 786, 'name': 'Q Entertainment'}",True,7094,False,False,False
6468,"{'id': 1269, 'name': 'Robomodo'}",True,2701,False,False,False
28011,"{'id': 327, 'name': 'Midway Games'}",True,12868,False,True,False
1795,"{'id': 670, 'name': 'Papyrus Design Group'}",True,804,False,False,False
14198,"{'id': 2207, 'name': 'Secret Level'}",True,5907,False,False,False
8301,"{'id': 318, 'name': 'Rebellion Developments'}",True,3215,False,False,False
13128,"{'id': 1613, 'name': 'Incognito Entertainment'}",True,5414,False,False,False
6645,"{'id': 1303, 'name': 'Blue Tongue Entertainment'}",True,2769,False,False,False
16182,"{'id': 1238, 'name': 'Virgin Games USA'}",True,6828,False,False,False
6706,"{'id': 258, 'name': 'KnowWonder'}",True,2792,False,False,False
7353,"{'id': 457, 'name': 'Eugen Systems'}",True,2978,False,False,False
22489,"{'id': 10, 'name': 'LucasArts'}",True,155,False,True,False
39163,"{'id': 404, 'name': 'Cyanide Studio'}",True,6879,False,False,False
9513,"{'id': 1208, 'name': 'Bizarre Creations'}",True,3319,False,False,False
54955,"{'id': 115, 'name': 'Codemasters'}",True,12090,False,True,False
16016,"{'id': 2163, 'name': 'Agatsuma'}",True,6751,False,True,False
17307,"{'id': 1956, 'name': 'Idea Factory'}",True,7319,False,False,False
12709,"{'id': 895, 'name': 'Heavy Iron Studios'}",True,5254,False,False,False
17984,"{'id': 3223, 'name': 'New Star Games'}",True,7674,False,True,False
36065,"{'id': 4981, 'name': 'Sega Enterprises, Ltd.'}",True,10220,False,True,False
7167,"{'id': 1308, 'name': 'Incinerator Studios'}",True,2776,False,False,False
17304,"{'id': 2252, 'name': 'Compile Heart'}",True,7319,False,True,False
17261,"{'id': 1405, 'name': 'Nippon Ichi Software'}",True,7299,False,True,False
15208,"{'id': 2782, 'name': 'S-NEO'}",True,6384,False,False,False
16629,"{'id': 2978, 'name': 'Phenomic Game Development'}",True,7031,False,False,False
16643,"{'id': 2582, 'name': 'SNK Playmore'}",True,7036,False,True,False
13916,"{'id': 194, 'name': 'Hothouse Creations'}",True,5791,False,False,False
15673,"{'id': 845, 'name': 'Grasshopper Manufacture'}",True,6594,False,False,False
18034,"{'id': 2614, 'name': 'Arcen Games'}",True,7720,False,True,False
15206,"{'id': 2781, 'name': 'Million'}",True,6384,False,False,False
19406,"{'id': 1984, 'name': 'Atomic Planet Entertainment'}",True,8154,False,False,False
60044,"{'id': 8950, 'name': 'Stainless Games Ltd.'}",True,2403,False,False,False
20874,"{'id': 4445, 'name': 'Gamepires'}",True,8472,False,False,False
60046,"{'id': 8950, 'name': 'Stainless Games Ltd.'}",True,1883,False,True,False
21152,"{'id': 4524, 'name': 'BitGroove'}",True,8549,False,False,False
33819,"{'id': 1653, 'name': 'Vlambeer'}",True,10819,False,False,False
24234,"{'id': 5889, 'name': 'IonFX'}",True,11062,False,False,False
11025,"{'id': 1899, 'name': 'Exakt Entertainment'}",True,4577,False,False,False
20218,"{'id': 764, 'name': 'Psygnosis'}",True,8280,False,True,False
2223,"{'id': 681, 'name': 'Cunning Development'}",True,838,False,False,False
173542,"{'id': 4712, 'name': 'Ustwo Games'}",True,203388,False,True,False
8502,"{'id': 1694, 'name': 'Jim Henson Interactive'}",True,3259,False,False,False
191450,"{'id': 161, 'name': 'Konami Digital Entertainment'}",True,222227,False,True,False
24641,"{'id': 5996, 'name': 'MAGES.'}",True,11324,False,False,False
13074,"{'id': 2387, 'name': 'Studio Alex'}",True,5401,False,False,False
19429,"{'id': 1135, 'name': 'KID'}",True,8166,False,False,False
54737,"{'id': 830, 'name': 'Sega AM2'}",True,6799,False,False,False
16973,"{'id': 32, 'name': 'Sierra On-Line'}",True,1896,False,True,False
2387,"{'id': 697, 'name': 'Ubisoft Bucharest'}",True,995,False,False,False
2198,"{'id': 674, 'name': 'Maddox Games'}",True,755,False,False,False
22911,"{'id': 77, 'name': 'Totally Games'}",True,9571,False,False,False
18293,"{'id': 129, 'name': 'Konami'}",True,1480,False,True,False
25896,"{'id': 6376, 'name': 'Shadow Tor Studios'}",True,10023,False,True,False
10895,"{'id': 1241, 'name': 'Artificial Mind & Movement'}",True,4195,False,False,False
10641,"{'id': 60, 'name': 'Climax Group'}",True,4103,False,False,False
59353,"{'id': 1046, 'name': 'Stormfront Studios'}",True,12113,False,False,False
1703,"{'id': 543, 'name': 'Rage Software'}",True,752,False,True,False
2272,"{'id': 694, 'name': 'Visual Concepts'}",True,817,False,False,False
22596,"{'id': 1394, 'name': 'Omega Force'}",True,8657,False,False,False
55543,"{'id': 190, 'name': 'Atari Corporation'}",True,12134,False,False,False
15082,"{'id': 129, 'name': 'Konami'}",True,6329,False,True,False
25356,"{'id': 1287, 'name': 'Irem'}",True,11696,False,True,False
15984,"{'id': 2897, 'name': 'C. P. Brain'}",True,6735,False,False,False
179094,"{'id': 29240, 'name': 'Fury Studios'}",True,209620,False,False,False
17618,"{'id': 2675, 'name': 'Nex Entertainment'}",True,7466,False,False,False
9391,"{'id': 665, 'name': 'Williams Entertainment'}",True,3630,False,False,False
10480,"{'id': 349, 'name': 'Black Box Games'}",True,4046,False,False,False
16596,"{'id': 2970, 'name': 'DiP Interactive'}",True,7016,False,False,False
72580,"{'id': 9288, 'name': 'Computer Recreations, Inc.'}",True,11301,False,True,False
10517,"{'id': 663, 'name': 'Capcom Production Studio 4'}",True,4060,False,False,False
72551,"{'id': 17180, 'name': 'Steve Russel'}",True,11301,False,True,False
26503,"{'id': 836, 'name': 'Kadokawa Games'}",True,12737,False,False,False
12238,"{'id': 2021, 'name': 'Sega Studio USA'}",True,5074,False,False,False
19906,"{'id': 647, 'name': 'Related Designs'}",True,8226,False,False,False
55542,"{'id': 190, 'name': 'Atari Corporation'}",True,12134,False,True,False
39355,"{'id': 366, 'name': 'Epyx'}",True,12296,False,True,False
23409,"{'id': 2252, 'name': 'Compile Heart'}",True,9869,False,True,False
13324,"{'id': 2444, 'name': 'Eidos Hungary'}",True,4222,False,False,False
24206,"{'id': 2958, 'name': 'CAVE Interactive'}",True,11051,False,False,False
23255,"{'id': 5253, 'name': 'Streko Graphics'}",True,9776,False,False,False
9345,"{'id': 38, 'name': 'Ubisoft Montreal'}",True,3614,False,False,False
24589,"{'id': 263, 'name': 'Namco'}",True,1206,False,True,False
379027,"{'id': 2941, 'name': 'Games Farm'}",True,296290,False,False,False
22490,"{'id': 690, 'name': 'Torus Games'}",True,155,False,False,False
37826,"{'id': 10433, 'name': 'Codeten'}",True,12316,False,True,False
15478,"{'id': 451, 'name': 'Terminal Reality'}",True,6513,False,False,False
44217,"{'id': 837, 'name': 'LEVEL-5'}",True,11658,False,True,False
26647,"{'id': 6941, 'name': 'Hailstorm Games'}",True,10082,False,True,False
15672,"{'id': 323, 'name': 'Nextech'}",True,6594,False,False,False
17591,"{'id': 1436, 'name': 'Bally Midway'}",True,7453,False,True,False
26117,"{'id': 1394, 'name': 'Omega Force'}",True,7290,False,False,False
8845,"{'id': 1769, 'name': 'Marvelous Interactive'}",True,3387,False,True,False
17424,"{'id': 75, 'name': 'Factor 5'}",True,7362,False,False,False
13362,"{'id': 2452, 'name': 'Big Fish Studios'}",True,5514,False,False,False
170901,"{'id': 872, 'name': 'Altron'}",True,4723,False,False,False
21469,"{'id': 377, 'name': 'Firaxis Games'}",True,8714,False,False,False
45494,"{'id': 2246, 'name': 'Her Interactive'}",True,10588,False,True,False
9206,"{'id': 454, 'name': 'EA Sports'}",True,3553,False,True,False
33820,"{'id': 414, 'name': 'Croteam'}",True,10819,False,False,False
14135,"{'id': 2576, 'name': 'Phantagram'}",True,5882,False,False,False
17663,"{'id': 1405, 'name': 'Nippon Ichi Software'}",True,7485,False,False,False
8447,"{'id': 1658, 'name': 'Sauropod Studio'}",True,3238,False,False,False
229116,"{'id': 366, 'name': 'Epyx'}",True,11985,False,True,False
43761,"{'id': 70, 'name': 'Nintendo'}",True,9150,False,True,False
379070,"{'id': 5118, 'name': 'Noumenon Games'}",True,239519,False,False,False
53146,"{'id': 3212, 'name': 'Gremlin Graphics Software Ltd.'}",True,12024,False,False,False
12388,"{'id': 819, 'name': 'Neverland'}",True,5133,False,False,False
7480,"{'id': 1399, 'name': 'Novarama'}",True,2996,False,False,False
11270,"{'id': 786, 'name': 'Q Entertainment'}",True,4690,False,True,False
11131,"{'id': 2078, 'name': 'Hot Lava Games'}",True,4629,False,False,False
56187,"{'id': 1176, 'name': 'MPS Labs'}",True,12084,False,False,False
6704,"{'id': 1309, 'name': 'Avalanche Software'}",True,2792,False,False,False
28631,"{'id': 501, 'name': 'Delphine Software'}",True,2478,False,True,False
14571,"{'id': 749, 'name': 'SCE Cambridge Studio'}",True,6062,False,False,False
15207,"{'id': 775, 'name': 'Paon'}",True,6384,False,False,False
20972,"{'id': 188, 'name': 'Apogee Software'}",True,8485,False,False,False
12677,"{'id': 434, 'name': 'High Moon Studios'}",True,5243,False,False,False
16597,"{'id': 2971, 'name': 'SME Dynamic Systems'}",True,7016,False,False,False
17096,"{'id': 277, 'name': 'EA Canada'}",True,7225,False,False,False
14297,"{'id': 555, 'name': 'EA Orlando'}",True,5946,False,False,False
1459,"{'id': 66, 'name': 'Activision'}",True,613,False,True,False
174409,"{'id': 18787, 'name': 'Alawar Premium'}",True,204262,False,True,False
171364,"{'id': 11, 'name': 'EA Redwood Shores'}",True,5036,False,False,False
7494,"{'id': 1399, 'name': 'Novarama'}",True,3001,False,False,False
7746,"{'id': 1439, 'name': 'Cooking Mama Limited'}",True,3061,False,False,False
17507,"{'id': 2197, 'name': 'Empty Clip Studios'}",True,7401,False,False,False
17590,"{'id': 82, 'name': 'Atari'}",True,7453,False,True,False
44563,"{'id': 5963, 'name': 'Klonk Games'}",True,11250,False,True,False
8825,"{'id': 1767, 'name': 'Victor Interactive Software'}",True,3381,False,False,False
9178,"{'id': 656, 'name': 'Angel Studios'}",True,3540,False,False,False
23810,"{'id': 2844, 'name': 'Ludia, Inc.'}",True,10531,False,True,False
26491,"{'id': 6571, 'name': 'Swordtales'}",True,10240,False,False,False
26651,"{'id': 37, 'name': 'Capcom'}",True,1784,False,True,False
13356,"{'id': 2452, 'name': 'Big Fish Studios'}",True,5511,False,False,False
15753,"{'id': 2861, 'name': 'Realism'}",True,6622,False,False,False
8513,"{'id': 1696, 'name': 'Runewaker Entertainment'}",True,3264,False,False,False
21947,"{'id': 771, 'name': 'Rare'}",True,8946,False,False,False
21609,"{'id': 4691, 'name': 'Kamehan Studios'}",True,8778,False,False,False
75732,"{'id': 2867, 'name': 'Adrenalin Entertainment'}",True,4544,False,False,False
23336,"{'id': 5283, 'name': 'Microids'}",True,9093,False,False,False
23943,"{'id': 1383, 'name': 'ACQUIRE Corp.'}",True,10899,False,False,False
12494,"{'id': 732, 'name': 'Project Soul'}",True,5170,False,False,False
16970,"{'id': 342, 'name': 'Yosemite Entertainment'}",True,1897,False,False,False
12825,"{'id': 1951, 'name': 'Silicon Knights'}",True,5302,False,False,False
20984,"{'id': 4472, 'name': 'JAM Productions'}",True,8490,False,False,False
997,"{'id': 342, 'name': 'Yosemite Entertainment'}",True,311,False,False,False
36250,"{'id': 10090, 'name': 'Zeus Software'}",True,12205,False,False,False
8501,"{'id': 292, 'name': ""Traveller's Tales""}",True,3259,False,False,False
8561,"{'id': 1614, 'name': 'Star Gem Inc'}",True,3210,False,False,False
8748,"{'id': 1757, 'name': 'Egosoft'}",True,3347,False,True,False
43634,"{'id': 5276, 'name': 'Decaying Logic'}",True,10702,False,False,False
171782,"{'id': 407, 'name': 'Monolith Productions'}",True,202149,False,False,False
87737,"{'id': 8188, 'name': 'Pixeljam'}",True,8309,False,True,False
87903,"{'id': 17463, 'name': 'Epic Games'}",True,9641,False,True,False
92164,"{'id': 10082, 'name': 'Images Software'}",True,12396,False,False,False
171916,"{'id': 2, 'name': 'BioWare'}",True,202312,False,False,False
94440,"{'id': 129, 'name': 'Konami'}",True,3508,False,True,False
95115,"{'id': 4981, 'name': 'Sega Enterprises, Ltd.'}",True,12862,False,False,False
95114,"{'id': 4981, 'name': 'Sega Enterprises, Ltd.'}",True,12862,False,True,False
190973,"{'id': 1913, 'name': 'tri-Crescendo'}",True,221717,False,False,False
190974,"{'id': 248, 'name': 'Bandai Namco Entertainment'}",True,221717,False,True,False
97085,"{'id': 6950, 'name': 'Choice of Games LLC'}",True,13093,False,True,False
170902,"{'id': 1309, 'name': 'Avalanche Software'}",True,4723,False,False,False
99298,"{'id': 1769, 'name': 'Marvelous Interactive'}",True,3390,False,True,False
191075,"{'id': 17099, 'name': 'Beautiful Glitch'}",True,198860,False,True,False
102486,"{'id': 26554, 'name': '4X Studios'}",True,8929,False,False,False
102478,"{'id': 1993, 'name': 'Vivarium'}",True,9130,False,False,False
25009,"{'id': 6081, 'name': 'Chasseur De Bots'}",True,11555,False,True,False
19027,"{'id': 4009, 'name': 'Sanritsu'}",True,8043,False,False,False
1856,"{'id': 427, 'name': 'Bugbear Entertainment'}",True,842,False,False,False
272470,"{'id': 665, 'name': 'Williams Entertainment'}",True,4010,False,True,False
24968,"{'id': 6074, 'name': 'Meteorise'}",True,11530,False,False,False
16386,"{'id': 2723, 'name': 'Streum On Studio'}",True,6879,False,False,False
23709,"{'id': 1383, 'name': 'ACQUIRE Corp.'}",True,10157,False,False,False
20838,"{'id': 2028, 'name': 'DreamFactory'}",True,1661,False,False,False
13364,"{'id': 2452, 'name': 'Big Fish Studios'}",True,5515,False,False,False
23335,"{'id': 3906, 'name': 'Anuman Interactive'}",True,9093,False,False,False
13326,"{'id': 411, 'name': 'Robosoft Technologies'}",True,4222,False,False,False
10309,"{'id': 287, 'name': 'Acclaim Entertainment'}",True,3974,False,True,False
175316,"{'id': 41803, 'name': 'Atelier QDB'}",True,170888,False,False,False
22799,"{'id': 1012, 'name': 'FromSoftware'}",True,9503,False,True,False
19381,"{'id': 97, 'name': 'New World Computing'}",True,8140,False,False,False
186863,"{'id': 4379, 'name': 'Puny Human'}",True,8408,False,True,False
26277,"{'id': 6530, 'name': 'Kukouri Mobile Entertainment'}",True,11619,False,False,False
186953,"{'id': 858, 'name': 'Koei Tecmo Games'}",True,217577,False,True,False
28246,"{'id': 5278, 'name': 'Darkling Room'}",True,10139,False,False,False
21527,"{'id': 4644, 'name': 'Stabyourself.net'}",True,8726,False,True,False
12237,"{'id': 395, 'name': 'Sonic Team'}",True,5074,False,False,False
1509,"{'id': 493, 'name': 'Stormregion'}",True,640,False,False,False
43533,"{'id': 10200, 'name': 'Vectordean'}",True,4274,False,False,False
22223,"{'id': 4813, 'name': 'Rival Games'}",True,9080,False,False,False
64048,"{'id': 53, 'name': 'Microsoft Game Studios'}",True,712,False,True,False
25192,"{'id': 6131, 'name': 'Cipher Prime Studios'}",True,11640,False,True,False
58216,"{'id': 13892, 'name': 'Blue Sky Software'}",True,10679,False,False,False
24639,"{'id': 5995, 'name': '5pb. Division 2'}",True,11324,False,False,False
14134,"{'id': 2575, 'name': 'Blueside'}",True,5882,False,False,False
24777,"{'id': 1438, 'name': 'Office Create'}",True,3061,False,False,False
175490,"{'id': 2806, 'name': 'ITE Media'}",True,204887,False,False,False
26701,"{'id': 331, 'name': 'Triumph Studios'}",True,11085,False,True,False
255936,"{'id': 360, 'name': 'Logicware'}",True,4334,False,False,False
104151,"{'id': 5186, 'name': 'increpare'}",True,9699,False,True,False
106160,"{'id': 3212, 'name': 'Gremlin Graphics Software Ltd.'}",True,12702,False,False,False
175642,"{'id': 27631, 'name': 'Lovely Hellplace'}",True,159735,False,False,False
187345,"{'id': 14979, 'name': 'The Bearded Ladies'}",True,201795,False,False,False
192965,"{'id': 4511, 'name': 'Viridis'}",True,8534,False,False,False
110593,"{'id': 2933, 'name': 'Q-Games Ltd.'}",True,10602,False,True,False
111855,"{'id': 1182, 'name': 'Creative Reality'}",True,2489,False,False,False
112513,"{'id': 561, 'name': 'Magnetic Fields'}",True,12226,False,False,False
182083,"{'id': 1802, 'name': 'Westone'}",True,212862,False,False,False
182127,"{'id': 2170, 'name': 'SIE San Diego Studio'}",True,188661,False,False,False
119535,"{'id': 1018, 'name': 'Gaijin Entertainment'}",True,7016,False,True,False
121367,"{'id': 2374, 'name': 'ICOM Simulations'}",True,8132,False,False,False
251053,"{'id': 10432, 'name': 'Coreland'}",True,12316,False,False,False
123090,"{'id': 4435, 'name': 'Incredible Technologies'}",True,8451,False,False,False
123092,"{'id': 32, 'name': 'Sierra On-Line'}",True,8451,False,False,False
206005,"{'id': 277, 'name': 'EA Canada'}",True,240294,False,False,False
206781,"{'id': 46105, 'name': 'Caribdis'}",True,209627,False,True,False
207391,"{'id': 17463, 'name': 'Epic Games'}",True,241495,False,True,False
208912,"{'id': 598, 'name': 'Headgate Studios'}",True,905,False,False,False
209107,"{'id': 1336, 'name': 'A2M'}",True,3940,False,False,False
209115,"{'id': 38, 'name': 'Ubisoft Montreal'}",True,5739,False,False,False
209218,"{'id': 1093, 'name': 'Chunsoft'}",True,205589,False,False,False
209299,"{'id': 555, 'name': 'EA Orlando'}",True,3538,False,False,False
209573,"{'id': 555, 'name': 'EA Orlando'}",True,203376,False,False,False
209634,"{'id': 46461, 'name': 'Besto Game Team'}",True,243747,False,False,False
209696,"{'id': 1691, 'name': ""Mind's Eye""}",True,4183,False,False,False
209710,"{'id': 37, 'name': 'Capcom'}",True,243819,False,True,False
209736,"{'id': 3697, 'name': 'Jackbox Games'}",True,243869,False,True,False
213317,"{'id': 32412, 'name': 'Euphoric Brothers'}",True,231437,False,True,False
213602,"{'id': 3655, 'name': 'Ubisoft Pune'}",True,188063,False,False,False
214157,"{'id': 1054, 'name': 'Next Level Games'}",True,249164,False,False,False
214386,"{'id': 90, 'name': 'Neversoft Entertainment'}",True,248547,False,False,False
215040,"{'id': 47288, 'name': 'Sebastian Baracaldo'}",True,154072,False,False,False
215041,"{'id': 47289, 'name': 'Michelle Ma'}",True,154072,False,False,False
217209,"{'id': 395, 'name': 'Sonic Team'}",True,4075,False,False,False
218348,"{'id': 4474, 'name': 'Dingaling'}",True,252188,False,False,False
219441,"{'id': 24939, 'name': 'Jordi Roca'}",True,253100,False,False,False
219439,"{'id': 24938, 'name': 'Chris Nordgren'}",True,253100,False,False,False
219447,"{'id': 47898, 'name': 'Hilltop Studios'}",True,243914,False,False,False
219480,"{'id': 897, 'name': 'Ubisoft Red Storm'}",True,251568,False,False,False
219481,"{'id': 35788, 'name': 'Ubisoft Düsseldorf'}",True,251568,False,False,False
219482,"{'id': 433, 'name': 'Ubisoft Reflections'}",True,251568,False,False,False
219483,"{'id': 30122, 'name': 'Ubisoft Mumbai'}",True,251568,False,False,False
219484,"{'id': 3655, 'name': 'Ubisoft Pune'}",True,251568,False,False,False
219485,"{'id': 38, 'name': 'Ubisoft Montreal'}",True,251568,False,False,False
219486,"{'id': 15463, 'name': 'Ubisoft Belgrade'}",True,251568,False,False,False
219487,"{'id': 1897, 'name': 'Ubisoft Berlin'}",True,251568,False,False,False
219492,"{'id': 48042, 'name': 'snekflat'}",True,253106,False,False,False
190972,"{'id': 6330, 'name': 'Namco Bandai Games'}",True,221717,False,True,False
221165,"{'id': 48296, 'name': 'Cardania'}",True,254987,False,True,False
221817,"{'id': 2030, 'name': 'Metro Graphics'}",True,4139,False,False,False
222539,"{'id': 32879, 'name': 'United Pixtures'}",True,4251,False,True,False
223163,"{'id': 48548, 'name': 'Seedy Eye Software'}",True,256403,False,False,False
223247,"{'id': 694, 'name': 'Visual Concepts'}",True,8838,False,False,False
223395,"{'id': 13942, 'name': 'Artax Games'}",True,257332,False,False,False
224743,"{'id': 325, 'name': 'Saffire'}",True,1639,False,False,False
333446,"{'id': 65424, 'name': 'Monopixel Games'}",True,333277,False,True,False
310407,"{'id': 62157, 'name': 'Łukasz Jakowski Games'}",True,283881,False,True,False
326362,"{'id': 555, 'name': 'EA Orlando'}",True,329146,False,False,False
325855,"{'id': 7902, 'name': 'Nintendo Entertainment Planning & Development'}",True,338069,False,False,False
343422,"{'id': 486, 'name': 'Sports Interactive'}",True,365487,False,False,False
337684,"{'id': 250, 'name': 'Square'}",True,11310,False,False,False
332548,"{'id': 31113, 'name': 'Ares Dragonis'}",True,285925,False,True,False
336372,"{'id': 885, 'name': 'Krisalis Software'}",True,4302,False,False,False
350938,"{'id': 58055, 'name': 'chroda.eu'}",True,324996,False,True,False
354341,"{'id': 115, 'name': 'Codemasters'}",True,12013,False,True,False
354455,"{'id': 59123, 'name': 'Lunch Money Games'}",True,371567,False,True,False
325409,"{'id': 64573, 'name': 'DeevoTe'}",True,286264,False,True,False
360605,"{'id': 23131, 'name': 'Red Martyr Entertainment'}",True,169552,False,False,False
126582,"{'id': 16437, 'name': 'Team17'}",True,8872,False,True,False
176673,"{'id': 482, 'name': 'Revolution Software'}",True,206503,False,False,False
130019,"{'id': 4738, 'name': 'Rake in Grass'}",True,8954,False,True,False
130159,"{'id': 2390, 'name': 'Engine Software'}",True,5514,False,False,False
298617,"{'id': 60245, 'name': 'KAFI'}",True,324811,False,True,False
131972,"{'id': 4380, 'name': 'VooFoo Studios'}",True,8409,False,False,False
132571,"{'id': 2851, 'name': 'Infinite Monkeys Entertainment Ltd.'}",True,6580,False,False,False
132646,"{'id': 10391, 'name': 'NoClip'}",True,9546,False,False,False
194408,"{'id': 908, 'name': 'CD Projekt RED'}",True,170449,False,False,False
184151,"{'id': 592, 'name': 'Milestone'}",True,7141,False,False,False
140983,"{'id': 13727, 'name': 'Leland Corporation'}",True,12734,False,True,False
141036,"{'id': 4830, 'name': 'Titus France'}",True,6313,False,False,False
141666,"{'id': 19080, 'name': 'Ryu Ga Gotoku Studios'}",True,152355,False,False,False
141985,"{'id': 21233, 'name': 'Anatoliy Loginovskikh'}",True,158986,False,True,False
150168,"{'id': 27431, 'name': 'PuffballsUnited'}",True,172315,False,False,False
150622,"{'id': 3226, 'name': 'Armature Studio'}",True,172560,False,False,False
151077,"{'id': 37951, 'name': 'Egg Hatcher'}",True,164994,False,False,False
151219,"{'id': 82, 'name': 'Atari'}",True,172788,False,True,False
177242,"{'id': 29373, 'name': 'Latitude'}",True,203870,False,True,False
151924,"{'id': 38133, 'name': 'Low-Hi Tech'}",True,173072,False,True,False
152350,"{'id': 1371, 'name': 'General Arcade'}",True,173433,False,False,False
152351,"{'id': 38261, 'name': 'Fire Falcom'}",True,173433,False,False,False
153262,"{'id': 38458, 'name': 'Temple Gates Games'}",True,164217,False,True,False
153895,"{'id': 6218, 'name': 'Wales Interactive'}",True,177056,False,True,False
156608,"{'id': 1113, 'name': 'Tequila Works'}",True,182190,False,False,False
